Author1 ID,Author1 Name,Author2 ID,Author2 Name,Weight
1566,"Sberro, H",1564,"Rosenberg, R",0.142857
1566,"Sberro, H",1565,"Bashkin, P",0.142857
1566,"Sberro, H",63,"Surette, M",0.142857
1566,"Sberro, H",62,"Alon, U",0.142857
1567,"Tsalyuk, M",1562,"Zaslaver, A",0.142857
1567,"Tsalyuk, M",1563,"Mayo, A",0.142857
1567,"Tsalyuk, M",1564,"Rosenberg, R",0.142857
1567,"Tsalyuk, M",1565,"Bashkin, P",0.142857
1567,"Tsalyuk, M",1566,"Sberro, H",0.142857
1567,"Tsalyuk, M",63,"Surette, M",0.142857
1567,"Tsalyuk, M",62,"Alon, U",0.142857
1569,"Clerc, J",1568,"Zekri, N",1
1570,"Cerdeira, H",337,"Zhang, Y",0.2
1570,"Cerdeira, H",631,"Hu, G",0.2
1571,"Chen, S",337,"Zhang, Y",0.2
1571,"Chen, S",631,"Hu, G",0.2
1571,"Chen, S",1570,"Cerdeira, H",0.2
1572,"Braun, T",337,"Zhang, Y",0.2
1572,"Braun, T",631,"Hu, G",0.2
1572,"Braun, T",1570,"Cerdeira, H",0.2
1572,"Braun, T",1571,"Chen, S",0.2
1573,"Yao, Y",337,"Zhang, Y",0.2
1573,"Yao, Y",631,"Hu, G",0.2
1573,"Yao, Y",1570,"Cerdeira, H",0.2
1573,"Yao, Y",1571,"Chen, S",0.2
1573,"Yao, Y",1572,"Braun, T",0.2
1574,"Zhan, M",631,"Hu, G",0.5
1574,"Zhan, M",783,"Yang, J",0.5
1576,"Trimper, S",1575,"Zheng, D",0.333333
1577,"Zheng, B",1575,"Zheng, D",0.333333
1577,"Zheng, B",1576,"Trimper, S",0.333333
1578,"Hui, P",1575,"Zheng, D",0.333333
1578,"Hui, P",1576,"Trimper, S",0.333333
1578,"Hui, P",1577,"Zheng, B",0.333333
1579,"Zheng, Z",631,"Hu, G",0.5
1579,"Zheng, Z",630,"Hu, B",0.5
1581,"Changshui, Z",1580,"Zhongbao, K",1
1584,"Mondragon, R",1583,"Zhou, S",1
1586,"Huang, Z",1585,"Zhu, H",1
1587,"Zhu, J",1585,"Zhu, H",1
1588,"Zimmermann, M",522,"Eguiluz, V",0.5
1588,"Zimmermann, M",76,"Sanmiguel, M",0.5
